id,label,label_str,source,category,duplicate_group,heldout_source,split
article_0068,0,Non-clickbait,Tuổi Trẻ,Other,59,VietNamNet,train
article_0069,1,Clickbait,Tuổi Trẻ,Other,60,VietNamNet,train
article_0070,0,Non-clickbait,Tuổi Trẻ,Other,61,VietNamNet,train
article_0071,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,62,VietNamNet,train
article_0072,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,63,VietNamNet,train
article_0073,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,64,VietNamNet,train
article_0074,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,65,VietNamNet,train
article_0075,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,66,VietNamNet,train
article_0076,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,67,VietNamNet,train
article_0077,0,Non-clickbait,Thanh Niên,Other,68,VietNamNet,train
article_0078,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,69,VietNamNet,train
article_0079,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,70,VietNamNet,train
article_0080,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,71,VietNamNet,train
article_0081,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,72,VietNamNet,train
article_0082,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,73,VietNamNet,train
article_0083,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,74,VietNamNet,train
article_0084,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,75,VietNamNet,train
article_0085,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,76,VietNamNet,train
article_0086,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,77,VietNamNet,train
article_0087,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,78,VietNamNet,train
article_0088,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,79,VietNamNet,train
article_0090,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,80,VietNamNet,train
article_0091,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,81,VietNamNet,train
article_0092,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,82,VietNamNet,train
article_0093,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,83,VietNamNet,train
article_0094,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,84,VietNamNet,train
article_0095,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,85,VietNamNet,train
article_0096,0,Non-clickbait,Thanh Niên,Other,86,VietNamNet,train
article_0097,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,87,VietNamNet,train
article_0098,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,88,VietNamNet,train
article_0099,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,89,VietNamNet,train
article_0100,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,90,VietNamNet,train
article_0101,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,91,VietNamNet,train
article_0102,0,Non-clickbait,Thanh Niên,Other,92,VietNamNet,train
article_0103,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,93,VietNamNet,train
article_0104,0,Non-clickbait,Thanh Niên,Other,94,VietNamNet,train
article_0105,0,Non-clickbait,Thanh Niên,Other,95,VietNamNet,train
article_0106,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,96,VietNamNet,train
article_0107,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,97,VietNamNet,train
article_0108,0,Non-clickbait,Thanh Niên,Other,98,VietNamNet,train
article_0109,0,Non-clickbait,VietNamNet,Chính trị & An ninh,99,VietNamNet,test
article_0110,0,Non-clickbait,VietNamNet,Chính trị & An ninh,100,VietNamNet,test
article_0111,0,Non-clickbait,VietNamNet,Chính trị & An ninh,101,VietNamNet,test
article_0112,0,Non-clickbait,VietNamNet,Chính trị & An ninh,102,VietNamNet,test
article_0113,0,Non-clickbait,VietNamNet,Chính trị & An ninh,103,VietNamNet,test
article_0114,0,Non-clickbait,VietNamNet,Chính trị & An ninh,104,VietNamNet,test
article_0115,0,Non-clickbait,VietNamNet,Chính trị & An ninh,105,VietNamNet,test
article_0117,0,Non-clickbait,VietNamNet,Chính trị & An ninh,106,VietNamNet,test
article_0118,0,Non-clickbait,VietNamNet,Chính trị & An ninh,107,VietNamNet,test
article_0119,0,Non-clickbait,VietNamNet,Chính trị & An ninh,108,VietNamNet,test
article_0120,0,Non-clickbait,VietNamNet,Chính trị & An ninh,109,VietNamNet,test
article_0121,0,Non-clickbait,VietNamNet,Chính trị & An ninh,110,VietNamNet,test
article_0122,0,Non-clickbait,VietNamNet,Chính trị & An ninh,111,VietNamNet,test
article_0123,0,Non-clickbait,VietNamNet,Chính trị & An ninh,112,VietNamNet,test
article_0124,0,Non-clickbait,VietNamNet,Chính trị & An ninh,113,VietNamNet,test
article_0125,0,Non-clickbait,VietNamNet,Chính trị & An ninh,114,VietNamNet,test
article_0126,0,Non-clickbait,VietNamNet,Chính trị & An ninh,115,VietNamNet,test
article_0127,0,Non-clickbait,VietNamNet,Chính trị & An ninh,116,VietNamNet,test
article_0128,0,Non-clickbait,VietNamNet,Chính trị & An ninh,117,VietNamNet,test
article_0129,0,Non-clickbait,VietNamNet,Chính trị & An ninh,118,VietNamNet,test
article_0130,0,Non-clickbait,VietNamNet,Chính trị & An ninh,119,VietNamNet,test
article_0131,0,Non-clickbait,VietNamNet,Chính trị & An ninh,120,VietNamNet,test
article_0132,0,Non-clickbait,VietNamNet,Chính trị & An ninh,121,VietNamNet,test
article_0133,0,Non-clickbait,VietNamNet,Chính trị & An ninh,122,VietNamNet,test
article_0134,0,Non-clickbait,VietNamNet,Chính trị & An ninh,123,VietNamNet,test
article_0135,0,Non-clickbait,VietNamNet,Chính trị & An ninh,124,VietNamNet,test
article_0136,0,Non-clickbait,VietNamNet,Chính trị & An ninh,125,VietNamNet,test
article_0137,0,Non-clickbait,VietNamNet,Chính trị & An ninh,126,VietNamNet,test
article_0138,0,Non-clickbait,VietNamNet,Chính trị & An ninh,127,VietNamNet,test
article_0150,1,Clickbait,SaoStar,Giải trí & Showbiz,128,VietNamNet,train
article_0151,1,Clickbait,SaoStar,Giải trí & Showbiz,129,VietNamNet,train
article_0152,1,Clickbait,SaoStar,Giải trí & Showbiz,130,VietNamNet,train
article_0153,1,Clickbait,SaoStar,Giải trí & Showbiz,131,VietNamNet,train
article_0154,1,Clickbait,SaoStar,Giải trí & Showbiz,132,VietNamNet,train
article_0155,1,Clickbait,SaoStar,Giải trí & Showbiz,133,VietNamNet,train
article_0156,1,Clickbait,SaoStar,Giải trí & Showbiz,134,VietNamNet,train
article_0157,1,Clickbait,SaoStar,Giải trí & Showbiz,135,VietNamNet,train
article_0158,1,Clickbait,SaoStar,Giải trí & Showbiz,136,VietNamNet,train
article_0162,1,Clickbait,SaoStar,Giải trí & Showbiz,137,VietNamNet,train
article_0163,1,Clickbait,SaoStar,Giải trí & Showbiz,138,VietNamNet,train
article_0164,1,Clickbait,SaoStar,Giải trí & Showbiz,139,VietNamNet,train
article_0165,1,Clickbait,SaoStar,Giải trí & Showbiz,140,VietNamNet,train
article_0166,1,Clickbait,SaoStar,Giải trí & Showbiz,141,VietNamNet,train
article_0167,1,Clickbait,SaoStar,Giải trí & Showbiz,142,VietNamNet,train
article_0169,1,Clickbait,SaoStar,Giải trí & Showbiz,143,VietNamNet,train
article_0170,1,Clickbait,SaoStar,Giải trí & Showbiz,144,VietNamNet,train
article_0171,1,Clickbait,SaoStar,Giải trí & Showbiz,145,VietNamNet,train
article_0172,1,Clickbait,SaoStar,Giải trí & Showbiz,146,VietNamNet,train
article_0173,1,Clickbait,SaoStar,Giải trí & Showbiz,147,VietNamNet,train
article_0174,1,Clickbait,SaoStar,Giải trí & Showbiz,148,VietNamNet,train
article_0175,1,Clickbait,SaoStar,Giải trí & Showbiz,149,VietNamNet,train
article_0176,1,Clickbait,SaoStar,Giải trí & Showbiz,150,VietNamNet,train
article_0177,0,Non-clickbait,24h,Tin tức tổng hợp,151,VietNamNet,train
article_0178,0,Non-clickbait,24h,Tin tức tổng hợp,152,VietNamNet,train
article_0179,0,Non-clickbait,24h,Tin tức tổng hợp,153,VietNamNet,train
article_0180,0,Non-clickbait,24h,Tin tức tổng hợp,154,VietNamNet,train
article_0181,0,Non-clickbait,24h,Tin tức tổng hợp,155,VietNamNet,train
article_0182,0,Non-clickbait,24h,Tin tức tổng hợp,156,VietNamNet,train
article_0183,0,Non-clickbait,24h,Tin tức tổng hợp,157,VietNamNet,train
article_0184,0,Non-clickbait,24h,Tin tức tổng hợp,158,VietNamNet,train
article_0185,0,Non-clickbait,24h,Tin tức tổng hợp,159,VietNamNet,train
article_0186,0,Non-clickbait,24h,Tin tức tổng hợp,160,VietNamNet,train
article_0188,0,Non-clickbait,24h,Tin tức tổng hợp,161,VietNamNet,train
article_0189,0,Non-clickbait,24h,Tin tức tổng hợp,162,VietNamNet,train
article_0190,0,Non-clickbait,24h,Tin tức tổng hợp,163,VietNamNet,train
article_0191,0,Non-clickbait,24h,Tin tức tổng hợp,164,VietNamNet,train
article_0192,0,Non-clickbait,24h,Tin tức tổng hợp,165,VietNamNet,train
article_0193,0,Non-clickbait,24h,Giải trí & Showbiz,166,VietNamNet,train
article_0196,0,Non-clickbait,24h,Tin tức tổng hợp,167,VietNamNet,train
article_0198,0,Non-clickbait,24h,Tin tức tổng hợp,168,VietNamNet,train
article_0199,0,Non-clickbait,24h,Tin tức tổng hợp,169,VietNamNet,train
article_0200,0,Non-clickbait,24h,Giải trí & Showbiz,170,VietNamNet,train
article_0201,0,Non-clickbait,24h,Tin tức tổng hợp,171,VietNamNet,train
article_0202,0,Non-clickbait,24h,Tin tức tổng hợp,172,VietNamNet,train
article_0203,0,Non-clickbait,24h,Tin tức tổng hợp,173,VietNamNet,train
article_0204,0,Non-clickbait,24h,Tin tức tổng hợp,174,VietNamNet,train
article_0205,0,Non-clickbait,24h,Tin tức tổng hợp,175,VietNamNet,train
article_0206,1,Clickbait,24h,Tin tức tổng hợp,176,VietNamNet,train
article_0207,0,Non-clickbait,24h,Tin tức tổng hợp,177,VietNamNet,train
article_0208,0,Non-clickbait,24h,Tin tức tổng hợp,178,VietNamNet,train
article_0209,0,Non-clickbait,24h,Tin tức tổng hợp,179,VietNamNet,train
article_0210,0,Non-clickbait,24h,Tin tức tổng hợp,180,VietNamNet,train
article_0211,0,Non-clickbait,24h,Tin tức tổng hợp,181,VietNamNet,train
article_0212,1,Clickbait,24h,Tin tức tổng hợp,182,VietNamNet,train
article_0216,0,Non-clickbait,24h,Quốc tế,183,VietNamNet,train
article_0217,0,Non-clickbait,24h,Quốc tế,184,VietNamNet,train
article_0219,0,Non-clickbait,24h,Quốc tế,185,VietNamNet,train
article_0220,0,Non-clickbait,Báo Mới,Thể thao,186,VietNamNet,train
article_0225,1,Clickbait,Báo Mới,Thể thao,187,VietNamNet,train
article_0226,1,Clickbait,Báo Mới,Thể thao,188,VietNamNet,train
article_0227,1,Clickbait,Báo Mới,Thể thao,189,VietNamNet,train
article_0228,1,Clickbait,Báo Mới,Thể thao,190,VietNamNet,train
article_0230,0,Non-clickbait,Báo Mới,Thể thao,191,VietNamNet,train
article_0234,1,Clickbait,Báo Mới,Thể thao,192,VietNamNet,train
article_0235,0,Non-clickbait,Báo Mới,Thể thao,193,VietNamNet,train
article_0238,1,Clickbait,Báo Mới,Thể thao,194,VietNamNet,train
article_0242,0,Non-clickbait,Báo Mới,Thể thao,195,VietNamNet,train
article_0243,0,Non-clickbait,Báo Mới,Thể thao,196,VietNamNet,train
article_0244,0,Non-clickbait,Báo Mới,Thể thao,197,VietNamNet,train
article_0246,0,Non-clickbait,Báo Mới,Thể thao,198,VietNamNet,train
article_0247,0,Non-clickbait,Báo Mới,Thể thao,199,VietNamNet,train
article_0248,0,Non-clickbait,Báo Mới,Thể thao,200,VietNamNet,train
article_0249,0,Non-clickbait,Báo Mới,Thể thao,201,VietNamNet,train
article_0250,0,Non-clickbait,Báo Mới,Thể thao,202,VietNamNet,train
article_0252,0,Non-clickbait,Báo Mới,Thể thao,203,VietNamNet,train
article_0253,0,Non-clickbait,Báo Mới,Thể thao,204,VietNamNet,train
article_0254,0,Non-clickbait,Báo Mới,Thể thao,205,VietNamNet,train
article_0255,0,Non-clickbait,Báo Mới,Thể thao,206,VietNamNet,train
article_0256,0,Non-clickbait,Báo Mới,Thể thao,207,VietNamNet,train
article_0257,0,Non-clickbait,Báo Mới,Thể thao,208,VietNamNet,train
article_0258,0,Non-clickbait,Báo Mới,Thể thao,209,VietNamNet,train
article_0259,1,Clickbait,Báo Mới,Thể thao,210,VietNamNet,train
article_0260,0,Non-clickbait,Báo Mới,Thể thao,211,VietNamNet,train
article_0261,0,Non-clickbait,Báo Mới,Thể thao,212,VietNamNet,train
article_0262,0,Non-clickbait,Báo Mới,Thể thao,213,VietNamNet,train
article_0263,0,Non-clickbait,Báo Mới,Thể thao,214,VietNamNet,train
article_0264,0,Non-clickbait,Báo Mới,Thể thao,215,VietNamNet,train
article_0265,0,Non-clickbait,Báo Mới,Thể thao,216,VietNamNet,train
article_0266,0,Non-clickbait,Báo Mới,Thể thao,217,VietNamNet,train
article_0267,0,Non-clickbait,Báo Mới,Thể thao,218,VietNamNet,train
article_0268,0,Non-clickbait,Báo Mới,Thể thao,219,VietNamNet,train
article_0269,1,Clickbait,Báo Mới,Thể thao,220,VietNamNet,train
article_0271,0,Non-clickbait,Báo Mới,Thể thao,221,VietNamNet,train
article_0273,1,Clickbait,Báo Mới,Thể thao,222,VietNamNet,train
article_0274,0,Non-clickbait,Báo Mới,Thể thao,223,VietNamNet,train
article_0275,0,Non-clickbait,Báo Mới,Thể thao,224,VietNamNet,train
article_0277,0,Non-clickbait,VnExpress,Quốc tế,225,VietNamNet,train
article_0279,0,Non-clickbait,VnExpress,Quốc tế,226,VietNamNet,train
article_0281,0,Non-clickbait,VnExpress,Quốc tế,227,VietNamNet,train
article_0283,0,Non-clickbait,VnExpress,Quốc tế,228,VietNamNet,train
article_0284,0,Non-clickbait,VnExpress,Quốc tế,229,VietNamNet,train
article_0285,0,Non-clickbait,VnExpress,Quốc tế,230,VietNamNet,train
article_0286,0,Non-clickbait,VnExpress,Quốc tế,231,VietNamNet,train
article_0287,0,Non-clickbait,VnExpress,Quốc tế,232,VietNamNet,train
article_0288,0,Non-clickbait,VnExpress,Quốc tế,233,VietNamNet,train
article_0289,0,Non-clickbait,VnExpress,Quốc tế,234,VietNamNet,train
article_0290,0,Non-clickbait,VnExpress,Quốc tế,235,VietNamNet,train
article_0291,0,Non-clickbait,VnExpress,Quốc tế,236,VietNamNet,train
article_0292,0,Non-clickbait,VnExpress,Quốc tế,237,VietNamNet,train
article_0293,0,Non-clickbait,VnExpress,Quốc tế,238,VietNamNet,train
article_0294,0,Non-clickbait,VnExpress,Quốc tế,239,VietNamNet,train
article_0296,0,Non-clickbait,VnExpress,Quốc tế,240,VietNamNet,train
article_0297,0,Non-clickbait,VnExpress,Quốc tế,241,VietNamNet,train
article_0298,0,Non-clickbait,VnExpress,Quốc tế,242,VietNamNet,train
article_0299,0,Non-clickbait,VnExpress,Quốc tế,243,VietNamNet,train
article_0300,0,Non-clickbait,VnExpress,Quốc tế,244,VietNamNet,train
article_0305,0,Non-clickbait,VnExpress,Quốc tế,245,VietNamNet,train
article_0309,0,Non-clickbait,VnExpress,Quốc tế,246,VietNamNet,train
article_0310,0,Non-clickbait,VnExpress,Quốc tế,247,VietNamNet,train
article_0311,0,Non-clickbait,VnExpress,Quốc tế,248,VietNamNet,train
article_0312,0,Non-clickbait,VnExpress,Quốc tế,249,VietNamNet,train
article_0313,0,Non-clickbait,VnExpress,Quốc tế,250,VietNamNet,train
article_0314,0,Non-clickbait,VnExpress,Quốc tế,251,VietNamNet,train
article_0315,0,Non-clickbait,VnExpress,Quốc tế,252,VietNamNet,train
article_0316,0,Non-clickbait,VnExpress,Quốc tế,253,VietNamNet,train
article_0317,0,Non-clickbait,VnExpress,Quốc tế,254,VietNamNet,train
article_0318,0,Non-clickbait,VnExpress,Quốc tế,255,VietNamNet,train
article_0319,0,Non-clickbait,VnExpress,Quốc tế,256,VietNamNet,train
article_0320,0,Non-clickbait,VnExpress,Quốc tế,257,VietNamNet,train
article_0321,0,Non-clickbait,VnExpress,Quốc tế,258,VietNamNet,train
article_0322,0,Non-clickbait,VnExpress,Quốc tế,259,VietNamNet,train
article_0323,0,Non-clickbait,VnExpress,Quốc tế,260,VietNamNet,train
article_0324,0,Non-clickbait,VnExpress,Quốc tế,261,VietNamNet,train
article_0325,0,Non-clickbait,VnExpress,Quốc tế,262,VietNamNet,train
article_0326,0,Non-clickbait,Tuổi Trẻ,Quốc tế,263,VietNamNet,train
article_0327,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,264,VietNamNet,train
article_0328,0,Non-clickbait,Tuổi Trẻ,Quốc tế,265,VietNamNet,train
article_0329,0,Non-clickbait,Tuổi Trẻ,Quốc tế,266,VietNamNet,train
article_0331,0,Non-clickbait,Tuổi Trẻ,Quốc tế,267,VietNamNet,train
article_0332,0,Non-clickbait,Tuổi Trẻ,Quốc tế,268,VietNamNet,train
article_0333,0,Non-clickbait,Tuổi Trẻ,Quốc tế,269,VietNamNet,train
article_0334,0,Non-clickbait,Tuổi Trẻ,Quốc tế,270,VietNamNet,train
article_0335,0,Non-clickbait,Tuổi Trẻ,Quốc tế,271,VietNamNet,train
article_0336,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,272,VietNamNet,train
article_0337,0,Non-clickbait,Tuổi Trẻ,Quốc tế,273,VietNamNet,train
article_0339,0,Non-clickbait,Tuổi Trẻ,Other,274,VietNamNet,train
article_0340,0,Non-clickbait,Tuổi Trẻ,Other,275,VietNamNet,train
article_0341,0,Non-clickbait,Tuổi Trẻ,Quốc tế,276,VietNamNet,train
article_0342,0,Non-clickbait,Tuổi Trẻ,Quốc tế,277,VietNamNet,train
article_0343,0,Non-clickbait,Tuổi Trẻ,Quốc tế,278,VietNamNet,train
article_0344,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,279,VietNamNet,train
article_0345,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,280,VietNamNet,train
article_0348,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,281,VietNamNet,train
article_0349,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,282,VietNamNet,train
article_0350,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,283,VietNamNet,train
article_0351,0,Non-clickbait,Thanh Niên,Other,284,VietNamNet,train
article_0352,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,285,VietNamNet,train
article_0353,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,286,VietNamNet,train
article_0354,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,287,VietNamNet,train
article_0355,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,288,VietNamNet,train
article_0356,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,289,VietNamNet,train
article_0357,0,Non-clickbait,Thanh Niên,Other,290,VietNamNet,train
article_0358,0,Non-clickbait,Thanh Niên,Other,291,VietNamNet,train
article_0359,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,292,VietNamNet,train
article_0360,0,Non-clickbait,Thanh Niên,Other,293,VietNamNet,train
article_0361,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,294,VietNamNet,train
article_0362,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,295,VietNamNet,train
article_0364,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,296,VietNamNet,train
article_0365,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,297,VietNamNet,train
article_0367,0,Non-clickbait,Thanh Niên,Other,298,VietNamNet,train
article_0368,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,299,VietNamNet,train
article_0369,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,300,VietNamNet,train
article_0370,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,301,VietNamNet,train
article_0371,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,302,VietNamNet,train
article_0372,0,Non-clickbait,Thanh Niên,Other,303,VietNamNet,train
article_0373,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,304,VietNamNet,train
article_0374,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,305,VietNamNet,train
article_0375,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,306,VietNamNet,train
article_0376,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,307,VietNamNet,train
article_0377,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,308,VietNamNet,train
article_0378,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,309,VietNamNet,train
article_0379,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,310,VietNamNet,train
article_0380,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,311,VietNamNet,train
article_0381,0,Non-clickbait,Thanh Niên,Other,119,VietNamNet,train
article_0382,0,Non-clickbait,Thanh Niên,Other,312,VietNamNet,train
article_0383,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,313,VietNamNet,train
article_0384,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,314,VietNamNet,train
article_0385,0,Non-clickbait,Thanh Niên,Other,315,VietNamNet,train
article_0386,0,Non-clickbait,Thanh Niên,Other,316,VietNamNet,train
article_0387,0,Non-clickbait,Thanh Niên,Other,317,VietNamNet,train
article_0388,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,318,VietNamNet,test
article_0389,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,319,VietNamNet,test
article_0390,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,320,VietNamNet,test
article_0392,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,321,VietNamNet,test
article_0396,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,322,VietNamNet,test
article_0398,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,323,VietNamNet,test
article_0400,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,324,VietNamNet,test
article_0401,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,325,VietNamNet,test
article_0402,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,326,VietNamNet,test
article_0404,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,327,VietNamNet,test
article_0405,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,328,VietNamNet,test
article_0406,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,329,VietNamNet,test
